movie_id,genres,keywords,overview,tagline,title_x,crew,cast
13154,"['Action', 'Thriller']","['yakuza', 'los', 'angeles', 'samurai', 'sword']","['An', 'American', 'with', 'a', 'Japanese', 'upbringing,', 'Chris', 'Kenner', 'is', 'a', 'police', 'officer', 'assigned', 'to', 'the', 'Little', 'Tokyo', 'section', 'of', 'Los', 'Angeles.', 'Kenner', 'is', 'partnered', 'with', 'Johnny', 'Murata,', 'a', 'Japanese-American', 'who', ""isn't"", 'in', 'touch', 'with', 'his', 'roots.', 'Despite', 'their', 'differences,', 'both', 'men', 'excel', 'at', 'martial', 'arts,', 'and', 'utilize', 'their', 'formidable', 'skills', 'when', 'they', 'go', 'up', 'against', 'Yoshida,', 'a', 'vicious', 'yakuza', 'drug', 'dealer', 'with', 'ties', 'to', ""Kenner's"", 'past.']","[""One's"", 'a', 'warrior.', ""One's"", 'a', 'wise', 'guy.', ""They're"", 'two', 'L.A.', 'cops', 'going', 'after', 'a', 'gang', 'of', 'drug', 'lords.', 'Feet', 'first.']",Showdown in Little Tokyo,"['MarkL.Lester', 'MarkL.Lester', 'MartinE.Caan']","['DolphLundgren', 'BrandonLee', 'Cary-HiroyukiTagawa', 'TiaCarrere', 'PhilipTan', 'RodneyKageyama', 'ErnieLively', 'ReneeGriffin', 'ReidAsato', 'TakayoFischer', 'SimonRhee', 'VerneeWatson-Johnson', 'GeraldOkamura', 'ToshishiroObata']"
26618,"['Comedy', 'Crime', 'Drama', 'Thriller']","['small', 'town', 'fbi', 'widow', 'murder', 'independent', 'film', 'serial', 'killer']","['Clay', 'is', 'a', 'young', 'man', 'in', 'a', 'small', 'town', 'who', 'witnesses', 'his', 'friend,', 'Earl', 'kill', 'himself', 'because', 'of', 'the', 'ongoing', 'affair', 'that', 'Clay', 'was', 'having', 'with', 'the', ""man's"", 'wife,', 'Amanda.', 'Feeling', 'guilty,', 'Clay', 'now', 'resists', 'the', 'widow', 'when', 'she', 'presses', 'him', 'to', 'continue', 'with', 'their', 'sexual', 'affairs.', 'Clay', 'inadvertently', 'befriends', 'a', 'serial', 'killer', 'named', 'Lester', 'Long,', 'who', 'murders', 'the', 'widow', 'in', 'an', 'attempt', 'to', '""help""', 'his', '""fishing', 'buddy.""']","['Some', 'killers', 'are', 'strange,', 'some', 'are', 'deranged,', 'and', 'some', 'are', 'just', 'plain', 'psycho.']",Clay Pigeons,['DavidDobkin'],"['JoaquinPhoenix', 'VinceVaughn', 'JaneaneGarofalo', 'GregorySporleder', 'GeorginaCates', 'VinceVieluf', 'JosephD.Reitman', 'NicoleArlyn']"
43923,"['Comedy', 'Drama']","['suicide', 'depression', 'independent', 'film', 'coming', 'of', 'age', 'teen', 'movie', 'teenager', 'psychiatric', 'ward', 'woman', 'director', 'based', 'on', 'young', 'adult', 'novel']","['A', 'clinically', 'depressed', 'teenager', 'gets', 'a', 'new', 'start', 'after', 'he', 'checks', 'himself', 'into', 'an', 'adult', 'psychiatric', 'ward.']","['Sometimes', ""what's"", 'in', 'your', 'head', ""isn't"", 'as', 'crazy', 'as', 'you', 'think.']",It's Kind of a Funny Story,"['RyanFleck', 'AnnaBoden', 'KevinMisher', 'BenBrowning']","['KeirGilchrist', 'EmmaRoberts', 'ZachGalifianakis', 'ViolaDavis', 'ZoëKravitz', 'ThomasMann', 'LaurenGraham', 'JimGaffigan', 'JeremyDavies', 'AasifMandvi', 'BernardWhite', 'MatthewMaher', 'AdrianMartinez', 'DanaDeVestern', 'KarenChilton', 'RosalynColeman', 'DanielLondon', 'LeoAllen', 'MorganMurphy', 'BillyMcFadden', 'JaredGoldstein', 'AlanAisenberg', 'LouMyers', 'MacIntyreDixon', 'MollyHager', 'AtoBlankson-Wood', 'BenFolstein', 'StewartSteinberg']"
46138,"['Comedy', 'Drama', 'History']","['machinist', 'aftercreditsstinger', 'duringcreditsstinger', 'equal', 'pay', 'discrimination', 'government', 'minister', 'sewing', 'machine']","['A', 'dramatization', 'of', 'the', '1968', 'strike', 'at', 'the', 'Ford', 'Dagenham', 'car', 'plant,', 'where', 'female', 'workers', 'walked', 'out', 'in', 'protest', 'against', 'sexual', 'discrimination.']","['In', 'the', 'fight', 'for', 'equal', 'rights,', 'an', 'ordinary', 'woman', 'achieves', 'something', 'extraordinary.']",Made in Dagenham,"['StephenWoolley', 'NigelCole', 'ElizabethKarlsen']","['SallyHawkins', 'BobHoskins', 'MirandaRichardson', 'GeraldineJames', 'SimonNehan', 'AndreaRiseborough', 'JaimeWinstone', 'LorraineStanley', 'NicolaDuffett', 'MatthewAubrey', 'DanielMays', 'RogerLloydPack', 'PhilCornwell', 'KarenSeacombe', 'ThomasArnold', 'SianScott', 'RobbieKay', 'RosamundPike', 'MattKing', 'JosephMawle', 'KennethCranham', 'RupertGraves', 'JosephKloska', 'MilesJupp', 'RichardSchiff', 'SimonArmstrong', 'JohnSessions', 'AndrewLincoln', 'GinaBramhill', 'MarcusHutton', 'PhilipPerry', 'Peter-HugoDaly', 'AngusBarnett', 'BirgittaBernhard', 'MitchellMullen', 'NicoTatarowicz', 'MarysiaKay', 'DonnaGriffiths', 'JacqueeStorozynski-Toll']"
45791,['Drama'],"['father', 'son', 'relationship', 'memory', 'hospital', 'confrontation', 'family', 'illness', 'old', 'girlfriend']","['The', 'story', 'of', 'a', ""son's"", 'conflicting', 'memories', 'of', 'his', 'dying', 'father.']","['Between', 'every', 'father', 'and', 'his', 'son', 'there', 'is', 'a', 'story', 'to', 'be', 'told.']",When Did You Last See Your Father?,['AnandTucker'],"['JimBroadbent', 'ColinFirth', 'JulietStevenson', 'GinaMcKee', 'SarahLancashire', 'ElaineCassidy', 'ClaireSkinner', 'MatthewBeard', 'BradleyJohnson', 'CareyMulligan', 'JustinMcDonald', 'NaomiAllisstone', 'ElliotAvery', 'TomButcher', 'TaraBerwin', 'AlannahBarlow', 'TillyCurtis', 'OliviaLindsay', 'RhiannonHowden']"
26306,"['Drama', 'Romance']","['oregon', 'olympic', 'games', 'sport', 'runner']","[""It's"", 'the', 'true-life', 'story', 'of', 'legendary', 'track', 'star', 'Steve', 'Prefontaine,', 'the', 'exciting', 'and', 'sometimes', 'controversial', '""James', 'Dean', 'of', 'Track,""', 'whose', 'spirit', 'captured', 'the', 'heart', 'of', 'the', 'nation!', 'Cocky,', 'charismatic,', 'and', 'tough,', '""Pre""', 'was', 'a', 'running', 'rebel', 'who', 'defied', 'rules,', 'pushed', 'limits', '...', 'and', 'smashed', 'records', '...']","['He', 'beat', 'the', 'odds...', 'And', 'became', 'a', 'legend!']",Prefontaine,['SteveJames'],"['JaredLeto', 'R.LeeErmey', ""EdO'Neill"", 'BreckinMeyer', 'LindsayCrouse', 'AmyLocane', 'LaurelHolloman']"
110683,"['Drama', 'Adventure']",['highwayman'],"['Caroline', 'is', 'to', 'be', 'wed', 'to', 'Sir', 'Ralph', 'and', 'invites', 'her', 'sister', 'Barbara', 'to', 'be', 'her', 'bridesmaid.', 'Barbara', 'seduces', 'Ralph,', 'however,', 'and', 'she', 'becomes', 'the', 'new', 'Lady,', 'but', 'despite', 'her', 'new', 'wealthy', 'situation,', 'she', 'gets', 'bored', 'and', 'turns', 'to', 'highway', 'robbery', 'for', 'thrills.', 'While', 'on', 'the', 'road', 'she', 'meets', 'a', 'famous', 'highwayman,', 'and', 'they', 'continue', 'as', 'a', 'team,', 'but', 'some', 'people', 'begin', 'suspecting', 'her', 'identity,', 'and', 'she', 'risks', 'death', 'if', 'she', 'continues', 'her', 'nefarious', 'activities.']","['She', 'seduced,', 'robbed', 'and', 'murdered...That', 'was', 'on', 'her', 'good', 'days.']",The Wicked Lady,"['MichaelWinner', 'MenahemGolan', 'YoramGlobus']","['FayeDunaway', 'JohnGielgud', 'DenholmElliott', 'AlanBates', 'PrunellaScales', 'OliverTobias', 'GlynisBarber', 'JoanHickson', 'HelenaMcCarthy', 'MollieMaureen', 'DerekFrancis', 'MarinaSirtis', 'MarcSinden', 'MarkBurns', 'TeresaCodling', 'CeliaImrie']"
26963,"['Animation', 'Family', 'Fantasy']","['barbarian', 'underwater', 'trapped', 'sea', 'monster', 'woman', 'director']","['Adventure', 'awaits', '12', 'year', 'old', 'Brendan', 'who', 'must', 'fight', 'Vikings', 'and', 'a', 'serpent', 'god', 'to', 'find', 'a', 'crystal', 'and', 'complete', 'the', 'legendary', 'Book', 'of', 'Kells.', 'In', 'order', 'to', 'finish', 'Brother', ""Aiden's"", 'book,', 'Brendan', 'must', 'overcome', 'his', 'deepest', 'fears', 'on', 'a', 'secret', 'quest', 'that', 'will', 'take', 'him', 'beyond', 'the', 'abbey', 'walls', 'and', 'into', 'the', 'enchanted', 'forest', 'where', 'dangerous', 'mythical', 'creatures', 'hide.', 'Will', 'Brendan', 'succeed', 'in', 'his', 'quest?']","['Turn', 'the', 'darkness', 'into', 'light']",The Secret of Kells,"['DidierBrunner', 'VivianeVanfleteren', 'TommMoore', 'NoraTwomey', 'PaulYoung']","['EvanMcGuire', 'ChristenMooney', 'BrendanGleeson', 'MickLally', 'LiamHourican', 'PaulTylak', 'MichaelMcGrath', 'PaulYoung']"
198277,"['Comedy', 'Music', 'Romance', 'Drama']",[],"[""Gretta's"", 'celebrity', 'boyfriend', 'breaks', 'up', 'with', 'her', 'after', 'a', 'long-term', 'relationship,', 'leaving', 'the', 'singer', 'to', 'find', 'success', 'on', 'her', 'own.', 'With', 'the', 'help', 'of', 'record', 'producer,', 'Dan', 'and', 'hip-hop', 'celebrity,', 'Trouble', 'Gum,', 'Gretta', 'strives', 'to', 'fulfil', 'her', 'musical', 'ambitions.']","[""You're"", 'only', 'as', 'strong', 'as', 'your', 'next', 'move.']",Begin Again,"['AnthonyBregman', 'JohnCarney', 'TobinArmbrust']","['MarkRuffalo', 'KeiraKnightley', 'AdamLevine', 'HaileeSteinfeld', 'CatherineKeener', 'JamesCorden', 'YasiinBey', 'AyaCash', 'MaddieCorman', 'KarenPittman', 'PaulRomero', 'AndrewSellon', 'EdRenninger', 'EricBurton', 'MarcoAssante', 'MaryCatherineGarrison', 'JenJacob', 'RobMorrow', 'JenniferLiJackson', 'IanBrodsky', 'ShannonMareeWalsh', 'DavidAbeles', 'AnnMcGowan', 'RonVoz', 'CeeLoGreen', 'KenaOnyenjekwe', 'HarveyMorris', 'TerryLewis', 'ColinLove', 'JimmyPalumbo', 'SimonDelaney', 'DanielleBrisebois', 'KeenRuffalo', 'MelissaMariaGonzalez', 'NicholasDanielGonzalez', 'DavidPendleton', 'MadisonLove', 'JoannaMauer', 'ErikDetusch', 'RichMercurio', 'EmilieCardinaux', 'CurtisFowlkes', 'EmilyYarbourgh', 'ErinBenin', 'AlexisSykes', 'JuliaBruskin', 'StaceyMaltin']"
7870,"['Drama', 'Romance']","['indian', 'territory', 'beach', 'stetson', 'san', 'fernando', 'valley', 'strange', 'person']","['On', 'a', 'trip', 'to', 'the', 'beach,', 'a', 'teenage', 'girl', 'named', 'Tobe', 'meets', 'a', 'charismatic', 'stranger', 'named', 'Harlan,', 'who', 'dresses', 'like', 'a', 'cowboy', 'and', 'claims', 'to', 'be', 'a', 'former', 'ranch', 'hand.', 'The', 'pair', 'feel', 'an', 'instant', 'attraction', 'and', 'begin', 'a', 'relationship,', 'but', 'her', 'father,', 'a', 'lawman,', 'is', 'suspicious', 'of', 'her', 'lover.']","['Sometimes', ""it's"", 'hard', 'to', 'find', 'your', 'way.']",Down in the Valley,"['EdwardNorton', 'HollyWiersma', 'DavidJacobson', 'StavrosMerjos', 'AdamRosenfelt']","['EdwardNorton', 'EvanRachelWood', 'DavidMorse', 'RoryCulkin', 'BruceDern', 'JohnDiehl', 'GeoffreyLewis', 'ElizabethPeña', 'KatDennings', 'HunterParrish', 'Aviva', 'AaronFors', 'HeatherAshleigh', 'JenniferEchols', 'CesarFlores']"
13072,"['Drama', 'Action', 'Thriller']",[],"['Brooklyn,', '1985.', 'With', 'the', 'mob', 'world', 'as', 'a', 'backdrop,', 'three', 'life-long', 'friends', 'struggle', 'with', 'questions', 'of', 'love,', 'loss', 'and', 'loyalty.']","['Not', 'made', 'to', 'be', 'broken']",Brooklyn Rules,['MichaelCorrente'],"['AlecBaldwin', 'PauloAraujo', 'DanielTay', 'TyThomasReed', ""BrianO'Neill"", 'ScottCaan', 'JerryFerrara', 'FreddiePrinzeJr.', 'MenaSuvari', 'MonicaKeena', 'UrsulaAbbott']"
153397,"['TVMovie', 'Romance', 'Drama']","['spy', 'war', 'british', 'secret', 'service']","['A', 'young', 'woman', 'finds', 'out', 'that', 'her', 'mother', 'worked', 'as', 'a', 'spy', 'for', 'the', 'British', 'Secret', 'Service', 'during', 'World', 'War', 'II', 'and', 'has', 'been', 'on', 'the', 'run', 'ever', 'since.']",['nan'],Restless,['EdwardHall'],"['HayleyAtwell', 'RufusSewell', 'MichelleDockery', 'MichaelGambon', 'CharlotteRampling', 'AlexanderFehling', 'JamesNorton', 'AdrianScarborough', 'BertieCarvel', 'TomBrooke', 'AnthonyCalf', 'JulianFirth', 'GwilymLee', 'DominicRowan', 'StephenJennings']"
30141,"['Comedy', 'Music', 'Mystery', 'Crime']",[],"['From', 'his', 'hospital', 'bed,', 'a', 'writer', 'suffering', 'from', 'a', 'skin', 'disease', 'hallucinates', 'musical', 'numbers', 'and', 'paranoid', 'plots.']","['When', 'it', 'comes', 'to', 'murder,', 'seduction', 'and', 'betrayal', 'he', 'wrote', 'the', 'book.', 'Now', ""he's"", 'living', 'it!']",The Singing Detective,"['MelGibson', 'BruceDavey', 'StevenHaft', 'KeithGordon']","['RobertDowneyJr.', 'RobinWright', 'MelGibson', 'JeremyNortham', 'KatieHolmes', 'AdrienBrody', 'JonPolito', 'CarlaGugino', 'AlfreWoodard', 'AmyAquino', 'DavidDorfman', 'SaulRubinek', 'AndyUmberger']"
17044,"['Drama', 'Romance', 'War']",[],"['During', 'World', 'War', 'II,', 'the', 'organisation', '""The', ""Women's"", 'Land', 'Army""', 'recruited', 'women', 'to', 'work', 'on', 'British', 'farms', 'while', 'the', 'men', 'were', 'off', 'to', 'war.', 'Three', 'such', '""land', 'girls""', 'of', 'different', 'social', 'backgrounds', '-', 'quiet', 'Stella,', 'young', 'hairdresser', 'Prue,', 'and', 'Cambridge', 'graduate', 'Ag', '-', 'become', 'best', 'friends', 'in', 'spite', 'of', 'their', 'different', 'backgrounds.']","['The', 'story', 'of', 'three', 'young', 'women', 'and', 'the', 'events', 'that', 'would', 'change', 'their', 'lives...', 'The', 'friendships', 'that', 'would', 'stay', 'with', 'them', 'forever...', 'and', 'the', 'loves', 'that', 'would', 'change', 'their', 'hearts.']",The Land Girls,['DavidLeland'],"['CatherineMcCormack', 'RachelWeisz', 'AnnaFriel', 'PaulBettany', 'StevenMackintosh']"
10288,"['Romance', 'Comedy', 'Drama', 'Horror']","['vororte', 'black', 'humor', 'satire', 'dark', 'comedy', 'gore', 'decapitation', 'spoof', 'zombie', 'canuxploitation']","['Timmy', ""Robinson's"", 'best', 'friend', 'in', 'the', 'whole', 'wide', 'world', 'is', 'a', 'six-foot', 'tall', 'rotting', 'zombie', 'named', 'Fido.', 'But', 'when', 'Fido', 'eats', 'the', 'next-door', 'neighbor,', 'Mom', 'and', 'Dad', 'hit', 'the', 'roof,', 'and', 'Timmy', 'has', 'to', 'go', 'to', 'the', 'ends', 'of', 'the', 'earth', 'to', 'keep', 'Fido', 'a', 'part', 'of', 'the', 'family.', 'A', 'boy-and-his-dog', 'movie', 'for', 'grown', 'ups,', '""Fido""', 'will', 'rip', 'your', 'heart', 'out.']","['Good', 'dead', 'are', 'hard', 'to', 'find']",Fido,"['AndrewCurrie', 'BlakeCorbet', 'MaryAnneWaterhouse']","['BillyConnolly', 'Carrie-AnneMoss', 'DylanBaker', 'KesunLoder', 'HenryCzerny', 'TimBlakeNelson', 'SonjaBennett', 'AlexiaFast', 'AaronBrown', 'BrandonOlds', 'JenniferClement', 'RobLaBelle', 'TiffanyLyndall-Knight', 'MaryBlack', 'RaymondE.Bailey']"
12183,"['Comedy', 'Drama', 'Romance']","['con', 'man', 'release', 'from', 'prison', 'independent', 'film']","['Luke', 'Wilson', 'plays', 'a', 'good-hearted', 'ex-con', 'who', 'gets', 'a', 'job', 'in', 'a', 'retirement', 'hotel.', 'Three', 'elderly', 'residents', 'help', 'him', 'win', 'back', 'his', 'girlfriend', 'as', 'he', 'lends', 'them', 'a', 'hand', 'in', 'fighting', 'hotel', 'corruption.']",['nan'],The Wendell Baker Story,"['MarkJohnson', 'LukeWilson', 'LukeWilson', 'DavidL.Bushell', 'WolfgangSchamburg', 'AndrewWilson']","['LukeWilson', 'EvaMendes', 'JacobVargas', 'OwenWilson', 'KrisKristofferson', 'HarryDeanStanton', 'SeymourCassel', 'EddieGriffin', 'WillFerrell', 'AngelaAlvarado', 'AzuraSkye', 'BuckTaylor', 'JoHarveyAllen', 'BillyJoeShaver', 'NicoleSwahn', 'HeatherKafka', 'SteveStodghill', 'RichardJones', 'RaymondGestaut', 'MarkWallace', 'GlenPowell']"
44147,"['Action', 'Comedy']","['london', 'england', 'mother', 'robbery', 'detective', 'assassin', 'hitman', 'insomnia', 'apprentice', 'remake', 'revenge', 'murder', 'gangster', 'crime', 'art', 'surveillance']","['Victor', 'Maynard', 'is', 'a', 'middle-aged,', 'solitary', 'assassin,', 'who', 'lives', 'to', 'please', 'his', 'formidable', 'mother,', 'despite', 'his', 'own', 'peerless', 'reputation', 'for', 'lethal', 'efficiency.', 'His', 'professional', 'routine', 'is', 'interrupted', 'when', 'he', 'finds', 'himself', 'drawn', 'to', 'one', 'of', 'his', 'intended', 'victims,', 'Rose.', 'He', 'spares', 'her', 'life,', 'unexpectedly', 'acquiring', 'in', 'the', 'process', 'a', 'young', 'apprentice,', 'Tony.', 'Believing', 'Victor', 'to', 'be', 'a', 'private', 'detective,', 'his', 'two', 'new', 'companions', 'tag', 'along,', 'while', 'he', 'attempts', 'to', 'thwart', 'the', 'murderous', 'attentions', 'of', 'his', 'unhappy', 'client']","['They', 'said', ""'Take"", 'her', ""out'."", 'He', 'got', 'the', 'wrong', 'idea.']",Wild Target,['JonathanLynn'],"['BillNighy', 'EmilyBlunt', 'RupertGrint', 'RupertEverett', 'EileenAtkins', 'MartinFreeman', 'GregorFisher', 'GeoffBell', 'RoryKinnear', 'DuncanDuff', 'GrahamSeed', ""JamesO'Donnell"", 'GeorgeRainsford', 'AlexisRodney']"
12192,"['Crime', 'Horror', 'Thriller']","['female', 'nudity', 'pathology', 'student', 'of', 'medicine', 'extortion', 'drug', 'use', 'game', 'cadaver', 'perfect', 'murder']","['Medical', 'student', 'Ted', 'Grey', '(Milo', 'Ventimiglia)', 'graduates', 'at', 'the', 'top', 'of', 'his', 'class', 'and', 'quickly', 'joins', 'an', 'elite', 'pathology', 'program,', 'whose', 'top', 'students', 'invite', 'him', 'into', 'their', 'circle.', 'There', 'he', 'uncovers', 'a', 'gruesome', 'secret:', 'They', 'play', 'a', 'game', 'in', 'which', 'one', 'tries', 'to', 'commit', 'the', 'perfect,', 'undetectable', 'murder,', 'then', 'the', 'others', 'compete', 'to', 'determine', 'the', ""victim's"", 'cause', 'of', 'death.']","['No', 'body', 'is', 'safe.']",Pathology,"['TomRosenberg', 'GaryLucchesi', 'MarcusGilbert', 'MarkNeveldine', 'MarcSchölermann']","['MiloVentimiglia', 'AlyssaMilano', 'MichaelWeston', 'LaurenLeeSmith', 'JohnnyWhitworth', 'JohndeLancie', 'MeilingMelançon']"
36597,['Drama'],"['woman', 'director']","['Foundling', 'Heathcliff', 'is', 'raised', 'by', 'the', 'wealthy', 'Earnshaws', 'in', 'Yorkshire', 'but', 'in', 'later', 'life', 'launches', 'a', 'vendetta', 'against', 'the', 'family.']",['nan'],Wuthering Heights,['CokyGiedroyc'],"['TomHardy', 'CharlotteRiley', 'AndrewLincoln', 'SarahLancashire', 'BurnGorman', 'RosalindHalstead', 'RebeccaNight', 'TomPayne', 'AndrewHawley', 'KevinMcNally', 'DesMcAleer', 'SiaBerkeley', 'JamesHarper', 'BarnabyKay', ""JackO'Connell"", 'SimonKassianides', 'DeclanWheeldon', 'AlexandraPearson', 'JosephTaylor', 'SteveFurst']"
13197,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","['undercover', 'mafia', 'mobster', 'crime', 'family']","['A', 'former', 'street', 'tough', 'returns', 'to', 'his', 'Philadelphia', 'home', 'after', 'a', 'stint', 'in', 'the', 'military.', 'Back', 'on', 'his', 'home', 'turf,', 'he', 'once', 'again', 'finds', 'himself', 'tangling', 'with', 'the', 'mob', 'boss', 'who', 'was', 'instrumental', 'in', 'his', 'going', 'off', 'to', 'be', 'a', 'soldier.']","['The', 'Intersection', 'Where', 'Family,', 'Honor', 'and', 'Betrayal', 'Collide.']",10th & Wolf,['RobertMoresco'],"['JamesMarsden', 'BrianDennehy', 'LeoRossi', 'DennisHopper', 'GiovanniRibisi', 'TonyLukeJr.', 'JohnCapodice', 'BillyGallo', 'KenGarito', 'DashMihok', 'BradRenfro', 'ValKilmer', 'PiperPerabo']"
10913,"['Comedy', 'Crime', 'Drama', 'Romance']","['underdog', 'secret', 'society', 'friendship', 'pistol', 'self', 'esteem']","['In', 'a', 'blue-collar', 'American', 'town,', 'a', 'group', 'of', 'teens', 'bands', 'together', 'to', 'form', 'the', 'Dandies,', 'a', 'gang', 'of', 'gunslingers', 'led', 'by', 'Dick', 'Dandelion.', 'Following', 'a', 'code', 'of', 'strict', 'pacifism', 'at', 'odds', 'with', 'the', 'fact', 'that', 'they', 'all', 'carry', 'guns,', 'the', 'group', 'eventually', 'lets', 'in', 'Sebastian,', 'the', 'grandson', 'of', ""Dick's"", 'childhood', 'nanny,', 'Clarabelle,', 'who', 'fears', 'the', 'other', 'gangs', 'in', 'the', 'area.', 'Dick', 'and', 'company', 'try', 'to', 'protect', 'Clarabelle,', 'but', 'events', 'transpire', 'that', 'push', 'the', 'gang', 'past', 'posturing.']","['One', 'shot', 'is', 'all', 'it', 'takes.']",Dear Wendy,"['SisseGraumJørgensen', 'ThomasVinterberg']","['JamieBell', 'BillPullman', 'MichaelAngarano', 'DansoGordon', 'AlisonPill', 'ChrisOwen', 'MarkWebber', 'NovellaNelson']"
251321,['Drama'],"['new', 'age', 'woman', 'director', 'healer']","['As', 'we', 'follow', 'a', 'mother', 'and', 'her', 'son,', 'we', 'delve', 'into', 'a', 'past', 'marred', 'by', 'an', 'accident', 'that', 'tears', 'them', 'apart.', 'She', 'will', 'become', 'a', 'renowned', 'artist', 'and', 'healer,', 'and', 'he', 'will', 'grow', 'into', 'his', 'own', 'and', 'a', 'peculiar', 'falconer', 'who', 'bears', 'the', 'marks', 'of', 'a', 'double', 'absence.', 'In', 'the', 'present,', 'a', 'young', 'journalist', 'will', 'bring', 'about', 'an', 'encounter', 'between', 'the', 'two', 'that', 'puts', 'the', 'very', 'meaning', 'of', 'life', 'and', 'art', 'into', 'question,', 'so', 'that', 'we', 'may', 'contemplate', 'the', 'possibility', 'of', 'living', 'life', 'to', 'its', 'fullest,', 'despite', 'the', 'uncertainties', 'littering', 'our', 'paths.']",['nan'],Aloft,['ClaudiaLlosa'],"['JenniferConnelly', 'MélanieLaurent', 'CillianMurphy', 'WilliamShimell', 'ZenMcGrath', 'PeterMcRobbie', 'WintaMcGrath', 'NancyDrake', 'JudyCook', 'CarsonNattrass', 'OonaChaplin']"
149,"['ScienceFiction', 'Animation']","['saving', 'the', 'world', 'total', 'destruction', 'megacity', 'street', 'gang', 'underground', 'general', 'stadium', 'experiment', 'atomic', 'bomb', 'mutation', 'dystopia', 'army', 'cyberpunk', 'anime', 'motorcycle', 'gangs']","['Childhood', 'friends', 'Tetsuo', 'and', 'Kaneda', 'are', 'pulled', 'into', 'the', 'post-apocalyptic', 'underworld', 'of', 'Neo-Tokyo', 'and', 'forced', 'to', 'fight', 'for', 'their', 'very', 'survival.', 'Kaneda', 'is', 'a', 'bike', 'gang', 'leader,', 'and', 'Tetsuo', 'is', 'a', 'member', 'of', 'a', 'tough', 'motorcycle', 'crew', 'who', 'becomes', 'involved', 'in', 'a', 'covert', 'government', 'project', 'called', 'Akira.', 'But', 'a', 'bloody', 'battle', 'ensues', 'when', 'Kaneda', 'sets', 'out', 'to', 'save', 'his', 'friend.']","['Neo-Tokyo', 'is', 'about', 'to', 'E.X.P.L.O.D.E.']",Akira,"['KatsuhiroŌtomo', 'HaruyoKanesaku', 'ShunzoKato', 'YutakaMaseba', 'HiroeTsukamoto', 'YoshimasaMizuo', 'RyôheiSuzuki']","['MitsuoIwata', 'NozomuSasaki', 'MamiKoyama', 'TesshouGenda', 'HiroshiOhtake', 'KōichiKitamura', 'YurikoFuchizaki', 'MasaakiŌkura', 'TakeshiKusao', 'KazuhiroKamifuji', 'TatsuhikoNakamura', 'FukueItô']"
10425,"['Drama', 'Action', 'Thriller', 'Crime']","['vineyard', 'rifle', 'drug', 'trade', 'violence', 'shot', 'in', 'the', 'stomach', 'double', 'cross', 'estate', 'face', 'slap', 'tdrug', 'lord', 'faked', 'death', 'baja', 'california', 'san', 'remo', 'landfill', 'gallop', 'rolling', 'eyes', 'booby', 'trap', 'golden', 'gun']","['A', 'DEA', 'agent', 'provides', 'former', 'Marine', 'Tim', 'Kearney', 'with', 'a', 'way', 'out', 'of', 'his', 'prison', 'sentence:', 'impersonate', 'Bobby', 'Z,', 'a', 'recently', 'deceased', 'drug', 'dealer,', 'in', 'a', 'hostage', 'switch', 'with', 'a', 'crime', 'lord.', 'When', 'the', 'negotiations', 'go', 'awry,', 'Kearney', 'flees,', 'with', ""Z's"", 'son', 'in', 'tow.']","['To', 'live', 'a', 'life', 'of', 'his', 'own,', 'he', 'has', 'to', 'die', 'first.']",The Death and Life of Bobby Z,"['PaulWalker', 'MattLuber', 'JohnHerzfeld', 'PeterSchlessel', 'StanErdreich', 'LarrySchapiro', 'KeithSamples', 'BrandonHill', 'HeidiJoMarkel', 'OmarVeytia']","['PaulWalker', 'LaurenceFishburne', 'OliviaWilde', 'JasonLewis', 'MichaelBowen', 'RichardBairos', 'JarrodBunch', 'ShirlyBrener', 'KeithCarradine', 'ChuckLiddell', 'Gina-RayeCarter', 'JoaquimdeAlmeida', 'PaulDiaz', 'TroyBrenna', 'RebekahChaney', 'AdamoP.Cultraro', 'JasonFlemyng', 'RobFleming', 'CarrieFleshman', 'CandaceElaine', 'M.C.Gainey', 'DaxGarner', 'DanielN.Butler']"
